0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,225.52552552552555,906.6666666666666,,,
280.98098098098103,280.98098098098103,280.98098098098103,280.98098098098103,280.98098098098103,280.98098098098103,280.98098098098103,280.98098098098103,771.8518518518518,,,,,,,,,,,,,,,,,,,,
153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,153.05305305305305,1159.2592592592591
262.56256256256256,262.56256256256256,262.56256256256256,1465.1851851851852,,,,,,,,,,,,,,,,,,,,,,,,,
142.44244244244243,142.44244244244243,142.44244244244243,142.44244244244243,142.44244244244243,142.44244244244243,142.44244244244243,142.44244244244243,1221.4814814814815,,,,,,,,,,,,,,,,,,,,
131.63163163163165,131.63163163163165,131.63163163163165,131.63163163163165,867.4074074074074,,,,,,,,,,,,,,,,,,,,,,,,
171.4714714714715,171.4714714714715,171.4714714714715,171.4714714714715,171.4714714714715,171.4714714714715,171.4714714714715,171.4714714714715,171.4714714714715,171.4714714714715,171.4714714714715,171.4714714714715,171.4714714714715,1409.6296296296296,,,,,,,,,,,,,,,
101.8018018018018,101.8018018018018,101.8018018018018,101.8018018018018,101.8018018018018,101.8018018018018,101.8018018018018,101.8018018018018,101.8018018018018,101.8018018018018,101.8018018018018,101.8018018018018,101.8018018018018,101.8018018018018,101.8018018018018,101.8018018018018,101.8018018018018,916.2962962962963,,,,,,,,,,,
168.86886886886887,168.86886886886887,168.86886886886887,168.86886886886887,168.86886886886887,168.86886886886887,168.86886886886887,840.0,,,,,,,,,,,,,,,,,,,,,
168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,168.2682682682683,1016.2962962962963,
287.1871871871872,287.1871871871872,287.1871871871872,287.1871871871872,287.1871871871872,287.1871871871872,287.1871871871872,287.1871871871872,287.1871871871872,287.1871871871872,287.1871871871872,287.1871871871872,287.1871871871872,287.1871871871872,1431.8518518518517,,,,,,,,,,,,,,
163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,163.06306306306305,943.7037037037037,,,
150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,150.45045045045046,1022.9629629629629,,,,
288.1881881881882,288.1881881881882,288.1881881881882,288.1881881881882,288.1881881881882,288.1881881881882,288.1881881881882,288.1881881881882,288.1881881881882,288.1881881881882,1196.2962962962963,,,,,,,,,,,,,,,,,,
193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,193.4934934934935,1167.4074074074074,,,
181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,1056.2962962962963,,,,,,,
241.34134134134135,241.34134134134135,241.34134134134135,241.34134134134135,241.34134134134135,241.34134134134135,241.34134134134135,241.34134134134135,241.34134134134135,241.34134134134135,241.34134134134135,241.34134134134135,241.34134134134135,818.5185185185185,,,,,,,,,,,,,,,
244.94494494494495,244.94494494494495,244.94494494494495,244.94494494494495,244.94494494494495,785.1851851851852,,,,,,,,,,,,,,,,,,,,,,,
100.2002002002002,100.2002002002002,100.2002002002002,100.2002002002002,100.2002002002002,100.2002002002002,100.2002002002002,100.2002002002002,100.2002002002002,100.2002002002002,100.2002002002002,100.2002002002002,100.2002002002002,1305.9259259259259,,,,,,,,,,,,,,,
209.5095095095095,209.5095095095095,209.5095095095095,209.5095095095095,209.5095095095095,209.5095095095095,209.5095095095095,209.5095095095095,209.5095095095095,209.5095095095095,209.5095095095095,209.5095095095095,209.5095095095095,209.5095095095095,1411.111111111111,,,,,,,,,,,,,,
287.1871871871872,287.1871871871872,1402.2222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,
181.8818818818819,181.8818818818819,181.8818818818819,181.8818818818819,1114.8148148148148,,,,,,,,,,,,,,,,,,,,,,,,
171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,868.1481481481482,,,,,,,,,,,,,,,,,,,,,,,
123.42342342342343,123.42342342342343,123.42342342342343,123.42342342342343,123.42342342342343,123.42342342342343,123.42342342342343,1288.1481481481483,,,,,,,,,,,,,,,,,,,,,
174.27427427427426,174.27427427427426,174.27427427427426,174.27427427427426,922.9629629629629,,,,,,,,,,,,,,,,,,,,,,,,
134.23423423423424,134.23423423423424,134.23423423423424,134.23423423423424,134.23423423423424,134.23423423423424,134.23423423423424,134.23423423423424,134.23423423423424,134.23423423423424,134.23423423423424,134.23423423423424,134.23423423423424,1048.888888888889,,,,,,,,,,,,,,,
121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,121.22122122122121,1220.7407407407406,,,,,,,,,
248.94894894894895,248.94894894894895,248.94894894894895,248.94894894894895,248.94894894894895,248.94894894894895,248.94894894894895,248.94894894894895,1299.2592592592591,,,,,,,,,,,,,,,,,,,,
244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,244.14414414414415,1231.8518518518517,,,
191.29129129129132,191.29129129129132,191.29129129129132,766.6666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,122.82282282282283,984.4444444444445,,,,,,,
181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,181.48148148148147,1468.8888888888887,,,,,,,,,
249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,249.54954954954957,914.0740740740741,,,,,,,
235.53553553553553,235.53553553553553,235.53553553553553,235.53553553553553,235.53553553553553,235.53553553553553,864.4444444444445,,,,,,,,,,,,,,,,,,,,,,
271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,271.1711711711712,1121.4814814814815,,,,,,,
120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,120.62062062062063,1342.962962962963,,,,,,,,
181.28128128128128,181.28128128128128,181.28128128128128,181.28128128128128,181.28128128128128,181.28128128128128,181.28128128128128,181.28128128128128,181.28128128128128,181.28128128128128,181.28128128128128,181.28128128128128,181.28128128128128,181.28128128128128,181.28128128128128,181.28128128128128,181.28128128128128,181.28128128128128,1491.111111111111,,,,,,,,,,
246.54654654654655,246.54654654654655,246.54654654654655,246.54654654654655,994.8148148148148,,,,,,,,,,,,,,,,,,,,,,,,
167.26726726726727,167.26726726726727,167.26726726726727,167.26726726726727,167.26726726726727,167.26726726726727,167.26726726726727,167.26726726726727,167.26726726726727,167.26726726726727,167.26726726726727,167.26726726726727,167.26726726726727,167.26726726726727,167.26726726726727,167.26726726726727,931.8518518518518,,,,,,,,,,,,
112.81281281281281,112.81281281281281,834.8148148148148,,,,,,,,,,,,,,,,,,,,,,,,,,
129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,129.02902902902903,794.8148148148148,,
151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,151.05105105105105,1100.0,
263.963963963964,263.963963963964,263.963963963964,263.963963963964,263.963963963964,263.963963963964,263.963963963964,263.963963963964,263.963963963964,263.963963963964,263.963963963964,263.963963963964,1158.5185185185185,,,,,,,,,,,,,,,,
110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,1045.1851851851852,,,,,
230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,230.73073073073073,784.4444444444445,,,,
260.5605605605606,260.5605605605606,260.5605605605606,260.5605605605606,260.5605605605606,260.5605605605606,260.5605605605606,260.5605605605606,1223.7037037037037,,,,,,,,,,,,,,,,,,,,
150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,150.05005005005006,800.0,,,,,,,
186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,186.08608608608608,1465.9259259259259,,
169.8698698698699,169.8698698698699,169.8698698698699,169.8698698698699,169.8698698698699,169.8698698698699,169.8698698698699,169.8698698698699,169.8698698698699,169.8698698698699,169.8698698698699,169.8698698698699,169.8698698698699,169.8698698698699,1331.111111111111,,,,,,,,,,,,,,
223.52352352352352,223.52352352352352,223.52352352352352,223.52352352352352,223.52352352352352,223.52352352352352,223.52352352352352,223.52352352352352,223.52352352352352,1325.9259259259259,,,,,,,,,,,,,,,,,,,
140.64064064064064,140.64064064064064,140.64064064064064,140.64064064064064,140.64064064064064,140.64064064064064,140.64064064064064,965.1851851851852,,,,,,,,,,,,,,,,,,,,,
110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,110.01001001001,792.5925925925926,,,,,,,
163.26326326326327,163.26326326326327,163.26326326326327,163.26326326326327,163.26326326326327,163.26326326326327,163.26326326326327,163.26326326326327,163.26326326326327,163.26326326326327,163.26326326326327,163.26326326326327,163.26326326326327,871.1111111111111,,,,,,,,,,,,,,,
170.87087087087087,170.87087087087087,170.87087087087087,170.87087087087087,170.87087087087087,170.87087087087087,170.87087087087087,1089.6296296296296,,,,,,,,,,,,,,,,,,,,,
199.4994994994995,199.4994994994995,199.4994994994995,199.4994994994995,199.4994994994995,199.4994994994995,199.4994994994995,199.4994994994995,199.4994994994995,199.4994994994995,199.4994994994995,199.4994994994995,199.4994994994995,199.4994994994995,1488.8888888888887,,,,,,,,,,,,,,
280.5805805805806,280.5805805805806,280.5805805805806,280.5805805805806,280.5805805805806,280.5805805805806,280.5805805805806,280.5805805805806,280.5805805805806,862.9629629629629,,,,,,,,,,,,,,,,,,,
125.02502502502503,125.02502502502503,125.02502502502503,125.02502502502503,125.02502502502503,125.02502502502503,125.02502502502503,125.02502502502503,125.02502502502503,125.02502502502503,1191.8518518518517,,,,,,,,,,,,,,,,,,
297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,297.5975975975976,776.2962962962963,,,,,,,,
213.51351351351352,213.51351351351352,213.51351351351352,213.51351351351352,213.51351351351352,213.51351351351352,213.51351351351352,213.51351351351352,833.3333333333334,,,,,,,,,,,,,,,,,,,,
168.46846846846847,168.46846846846847,168.46846846846847,168.46846846846847,168.46846846846847,168.46846846846847,168.46846846846847,168.46846846846847,1337.037037037037,,,,,,,,,,,,,,,,,,,,
101.4014014014014,101.4014014014014,101.4014014014014,101.4014014014014,101.4014014014014,101.4014014014014,101.4014014014014,101.4014014014014,101.4014014014014,972.5925925925926,,,,,,,,,,,,,,,,,,,
235.33533533533534,235.33533533533534,235.33533533533534,235.33533533533534,235.33533533533534,993.3333333333333,,,,,,,,,,,,,,,,,,,,,,,
121.22122122122121,121.22122122122121,121.22122122122121,971.8518518518518,,,,,,,,,,,,,,,,,,,,,,,,,
135.03503503503504,135.03503503503504,135.03503503503504,135.03503503503504,135.03503503503504,135.03503503503504,135.03503503503504,135.03503503503504,135.03503503503504,135.03503503503504,135.03503503503504,135.03503503503504,135.03503503503504,135.03503503503504,135.03503503503504,1317.037037037037,,,,,,,,,,,,,
139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,139.83983983983984,891.1111111111111
272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,272.5725725725726,1484.4444444444443,,,,,
279.7797797797798,279.7797797797798,279.7797797797798,279.7797797797798,279.7797797797798,279.7797797797798,279.7797797797798,279.7797797797798,279.7797797797798,1310.3703703703704,,,,,,,,,,,,,,,,,,,
171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,171.07107107107106,1357.7777777777778,,,,,,,,,,
173.67367367367368,173.67367367367368,173.67367367367368,173.67367367367368,173.67367367367368,173.67367367367368,173.67367367367368,173.67367367367368,173.67367367367368,173.67367367367368,173.67367367367368,788.1481481481482,,,,,,,,,,,,,,,,,
243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,243.74374374374375,928.8888888888889,,
148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,148.84884884884886,1111.111111111111,,,,,,,,,
191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,191.29129129129132,1339.2592592592591,,,,,,,,
235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,235.73573573573574,1403.7037037037037,,,,,
295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,295.995995995996,970.3703703703703,
131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,131.23123123123122,1084.4444444444443
115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,115.01501501501502,1152.5925925925926
185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,185.6856856856857,1282.962962962963,,
184.08408408408408,184.08408408408408,184.08408408408408,184.08408408408408,184.08408408408408,184.08408408408408,184.08408408408408,184.08408408408408,184.08408408408408,184.08408408408408,184.08408408408408,184.08408408408408,184.08408408408408,184.08408408408408,184.08408408408408,184.08408408408408,184.08408408408408,184.08408408408408,1225.9259259259259,,,,,,,,,,
196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,196.2962962962963,1406.6666666666665
259.75975975975973,259.75975975975973,259.75975975975973,259.75975975975973,259.75975975975973,259.75975975975973,259.75975975975973,259.75975975975973,259.75975975975973,259.75975975975973,259.75975975975973,259.75975975975973,1006.6666666666666,,,,,,,,,,,,,,,,
249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,249.14914914914917,949.6296296296296,,
255.15515515515517,255.15515515515517,255.15515515515517,255.15515515515517,255.15515515515517,255.15515515515517,255.15515515515517,255.15515515515517,255.15515515515517,255.15515515515517,255.15515515515517,255.15515515515517,255.15515515515517,255.15515515515517,255.15515515515517,255.15515515515517,760.7407407407408,,,,,,,,,,,,
186.6866866866867,186.6866866866867,186.6866866866867,186.6866866866867,186.6866866866867,1482.962962962963,,,,,,,,,,,,,,,,,,,,,,,
283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,283.7837837837838,1152.5925925925926,,,,,,,,,
199.29929929929932,199.29929929929932,199.29929929929932,199.29929929929932,199.29929929929932,199.29929929929932,199.29929929929932,1252.5925925925926,,,,,,,,,,,,,,,,,,,,,
243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,243.54354354354356,1337.7777777777778,,,,,,,,
131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,131.43143143143143,1271.8518518518517,,,,,,,
142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,142.24224224224224,1045.9259259259259,,,,,,
283.983983983984,283.983983983984,283.983983983984,283.983983983984,283.983983983984,283.983983983984,283.983983983984,283.983983983984,283.983983983984,1348.1481481481483,,,,,,,,,,,,,,,,,,,
208.3083083083083,208.3083083083083,208.3083083083083,208.3083083083083,208.3083083083083,208.3083083083083,208.3083083083083,208.3083083083083,208.3083083083083,208.3083083083083,208.3083083083083,208.3083083083083,208.3083083083083,208.3083083083083,208.3083083083083,208.3083083083083,208.3083083083083,845.1851851851852,,,,,,,,,,,
154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,154.65465465465465,1460.0,
260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,260.16016016016016,1251.111111111111,,,,,,,
290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,290.3903903903904,778.5185185185185,,,,,,,,
176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,176.87687687687688,982.2222222222222,,,,
119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,119.81981981981983,991.8518518518518,
